cell,Irr,Richness,Landuse
4.521e-319,0.0020666666666666667,15,ForestDryPoor
4.52105e-319,0.0020666666666666667,15,ForestDryPoor
4.5211e-319,0.0020666666666666667,15,ForestDryPoor
4.52115e-319,0.0020666666666666667,15,ForestDryPoor
4.5212e-319,0.0020666666666666667,15,ForestDryPoor
4.52124e-319,0.0020666666666666667,15,ForestDryPoor
4.5213e-319,0.0020666666666666667,15,ForestDryPoor
4.52134e-319,0.0020666666666666667,15,ForestDryPoor
4.5214e-319,0.0020666666666666667,15,ForestDryPoor
4.52144e-319,0.0020666666666666667,15,ForestDryPoor
4.5215e-319,0.0020666666666666667,15,ForestDryPoor
4.52154e-319,0.0020666666666666667,15,ForestDryPoor
4.5216e-319,0.0020666666666666667,15,ForestDryPoor
4.52164e-319,0.0020666666666666667,15,ForestDryPoor
4.5217e-319,0.0020666666666666667,15,ForestDryPoor
4.52174e-319,0.0020666666666666667,15,ForestDryPoor
4.5218e-319,0.0020666666666666667,15,ForestDryPoor
4.52184e-319,0.0020666666666666667,15,ForestDryPoor
4.5219e-319,0.0020666666666666667,15,ForestDryPoor
4.5229e-319,0.002142857142857143,14,ForestDryPoor
4.52297e-319,0.002142857142857143,14,ForestDryPoor
4.523e-319,0.002142857142857143,14,ForestDryPoor
4.52307e-319,0.002142857142857143,14,ForestDryPoor
4.5231e-319,0.002142857142857143,14,ForestDryPoor
4.52317e-319,0.002142857142857143,14,ForestDryPoor
4.5232e-319,0.002142857142857143,14,ForestDryPoor
4.52327e-319,0.002142857142857143,14,ForestDryPoor
4.5233e-319,0.002142857142857143,14,ForestDryPoor
4.52337e-319,0.002142857142857143,14,ForestDryPoor
4.5234e-319,0.002142857142857143,14,ForestDryPoor
4.52347e-319,0.002142857142857143,14,ForestDryPoor
4.5235e-319,0.002142857142857143,14,ForestDryPoor
4.52357e-319,0.002142857142857143,14,ForestDryPoor
4.5236e-319,0.002142857142857143,14,ForestDryPoor
4.52367e-319,0.002142857142857143,14,ForestDryPoor
4.5237e-319,0.002142857142857143,14,ForestDryPoor
4.52376e-319,0.002142857142857143,14,ForestDryPoor
4.5238e-319,0.002142857142857143,14,ForestDryPoor
4.52386e-319,0.002142857142857143,14,ForestDryPoor
4.5239e-319,0.002142857142857143,14,ForestDryPoor
4.52396e-319,0.002142857142857143,14,ForestDryPoor
4.524e-319,0.002142857142857143,14,ForestDryPoor
4.52406e-319,0.002142857142857143,14,ForestDryPoor
4.5241e-319,0.002142857142857143,14,ForestDryPoor
4.52416e-319,0.002142857142857143,14,ForestDryPoor
4.5242e-319,0.002142857142857143,14,ForestDryPoor
4.52426e-319,0.002230769230769231,13,ForestDryPoor
4.5243e-319,0.002230769230769231,13,ForestDryPoor
4.52436e-319,0.002230769230769231,13,ForestDryPoor
4.5244e-319,0.0017142857142857144,7,ForestDryPoor
4.52446e-319,0.0017142857142857144,7,ForestDryPoor
4.5245e-319,0.0017142857142857144,7,ForestDryPoor
4.52455e-319,0.0017142857142857144,7,ForestDryPoor
4.5246e-319,0.0017142857142857144,7,ForestDryPoor
4.52465e-319,0.0017142857142857144,7,ForestDryPoor
4.5247e-319,0.0017142857142857144,7,ForestDryPoor
4.52475e-319,0.0017142857142857144,7,ForestDryPoor
4.5248e-319,0.0017142857142857144,7,ForestDryPoor
4.52485e-319,0.007,1,ForestDryPoor
4.53967e-319,0.013333333333333334,6,ForestDryPoor
4.5397e-319,0.013333333333333334,6,ForestDryPoor
4.53977e-319,0.013333333333333334,6,ForestDryPoor
4.5398e-319,0.012,7,ForestDryPoor
4.53987e-319,0.012,7,ForestDryPoor
4.5399e-319,0.012,7,ForestDryPoor
4.53997e-319,0.012,7,ForestDryPoor
4.54e-319,0.012,7,ForestDryPoor
4.54007e-319,0.012,7,ForestDryPoor
4.5401e-319,0.012,7,ForestDryPoor
4.54017e-319,0.012,7,ForestDryPoor
4.5402e-319,0.012,7,ForestDryPoor
4.54027e-319,0.012,7,ForestDryPoor
4.5403e-319,0.012,7,ForestDryPoor
4.54036e-319,0.012,7,ForestDryPoor
4.5404e-319,0.012,7,ForestDryPoor
4.54046e-319,0.012,7,ForestDryPoor
4.5405e-319,0.012,7,ForestDryPoor
4.54056e-319,0.012,7,ForestDryPoor
4.5406e-319,0.013833333333333335,6,ForestDryPoor
4.54264e-319,0.008916666666666666,12,ForestDryPoor
4.5427e-319,0.008916666666666666,12,ForestDryPoor
4.54274e-319,0.008916666666666666,12,ForestDryPoor
4.5428e-319,0.008916666666666666,12,ForestDryPoor
4.54283e-319,0.008916666666666666,12,ForestDryPoor
4.5429e-319,0.008916666666666666,12,ForestDryPoor
4.54293e-319,0.008916666666666666,12,ForestDryPoor
4.543e-319,0.008916666666666666,12,ForestDryPoor
4.54303e-319,0.008916666666666666,12,ForestDryPoor
4.5431e-319,0.008916666666666666,12,ForestDryPoor
4.54313e-319,0.008916666666666666,12,ForestDryPoor
4.5432e-319,0.008916666666666666,12,ForestDryPoor
4.54323e-319,0.00823076923076923,13,ForestDryPoor
4.5433e-319,0.0027999999999999995,10,ForestDryPoor
4.54333e-319,0.0027999999999999995,10,ForestDryPoor
4.5434e-319,0.002545454545454545,11,ForestDryPoor
4.54343e-319,0.002545454545454545,11,ForestDryPoor
4.5435e-319,0.002545454545454545,11,ForestDryPoor
4.54353e-319,0.0025833333333333333,12,ForestDryPoor
4.5436e-319,0.0025833333333333333,12,ForestDryPoor
4.54363e-319,0.0025833333333333333,12,ForestDryPoor
4.54367e-319,0.0025833333333333333,12,ForestDryPoor
4.5437e-319,0.002818181818181818,11,ForestDryPoor
4.54377e-319,0.002818181818181818,11,ForestDryPoor
4.5438e-319,0.002818181818181818,11,ForestDryPoor
4.54387e-319,0.002818181818181818,11,ForestDryPoor
4.5439e-319,0.0033157894736842108,19,ForestDryPoor
4.54397e-319,0.0033157894736842108,19,ForestDryPoor
4.544e-319,0.0033157894736842108,19,ForestDryPoor
4.54407e-319,0.0033157894736842108,19,ForestDryPoor
4.5441e-319,0.0033157894736842108,19,ForestDryPoor
4.54417e-319,0.0032,20,ForestDryPoor
4.5442e-319,0.0032,20,ForestDryPoor
4.54427e-319,0.0032,20,ForestDryPoor
4.5443e-319,0.0032,20,ForestDryPoor
4.54437e-319,0.004285714285714286,21,ForestDryPoor
4.5444e-319,0.004285714285714286,21,ForestDryPoor
4.54447e-319,0.004039999999999999,25,ForestDryPoor
4.5445e-319,0.004039999999999999,25,ForestDryPoor
4.54456e-319,0.0038846153846153844,26,ForestDryPoor
4.5446e-319,0.0038846153846153844,26,ForestDryPoor
4.54466e-319,0.0037407407407407407,27,ForestDryPoor
4.5447e-319,0.004172413793103448,29,ForestDryPoor
4.54476e-319,0.004172413793103448,29,ForestDryPoor
4.5448e-319,0.004172413793103448,29,ForestDryPoor
4.54486e-319,0.004172413793103448,29,ForestDryPoor
4.5449e-319,0.004172413793103448,29,ForestDryPoor
4.54496e-319,0.004172413793103448,29,ForestDryPoor
4.545e-319,0.004172413793103448,29,ForestDryPoor
4.54506e-319,0.004172413793103448,29,ForestDryPoor
4.5451e-319,0.004172413793103448,29,ForestDryPoor
4.54516e-319,0.004172413793103448,29,ForestDryPoor
4.5452e-319,0.004172413793103448,29,ForestDryPoor
4.54526e-319,0.0043214285714285715,28,ForestDryPoor
4.5453e-319,0.004379310344827587,29,ForestDryPoor
4.54535e-319,0.004379310344827587,29,ForestDryPoor
4.5454e-319,0.006033333333333333,30,ForestDryPoor
4.54545e-319,0.006033333333333333,30,ForestDryPoor
4.5455e-319,0.006033333333333333,30,ForestDryPoor
4.54555e-319,0.006033333333333333,30,ForestDryPoor
4.5456e-319,0.005935483870967742,31,ForestDryPoor
4.54565e-319,0.005935483870967742,31,ForestDryPoor
4.5457e-319,0.005935483870967742,31,ForestDryPoor
4.54575e-319,0.005935483870967742,31,ForestDryPoor
4.5458e-319,0.005935483870967742,31,ForestDryPoor
4.54585e-319,0.005935483870967742,31,ForestDryPoor
4.5459e-319,0.005935483870967742,31,ForestDryPoor
4.54595e-319,0.005935483870967742,31,ForestDryPoor
4.546e-319,0.005935483870967742,31,ForestDryPoor
4.54605e-319,0.005935483870967742,31,ForestDryPoor
4.5461e-319,0.005935483870967742,31,ForestDryPoor
4.54615e-319,0.005935483870967742,31,ForestDryPoor
4.5462e-319,0.005935483870967742,31,ForestDryPoor
4.54624e-319,0.005935483870967742,31,ForestDryPoor
4.5463e-319,0.005935483870967742,31,ForestDryPoor
4.54634e-319,0.005935483870967742,31,ForestDryPoor
4.5464e-319,0.005935483870967742,31,ForestDryPoor
4.54644e-319,0.005935483870967742,31,ForestDryPoor
4.5465e-319,0.005935483870967742,31,ForestDryPoor
4.54654e-319,0.0061333333333333335,30,ForestDryPoor
4.54857e-319,0.006037037037037037,27,ForestDryPoor
4.5486e-319,0.00644,25,ForestDryPoor
4.54866e-319,0.00644,25,ForestDryPoor
4.5487e-319,0.006894736842105263,19,ForestDryPoor
4.54876e-319,0.0071111111111111115,18,ForestDryPoor
4.5488e-319,0.0071111111111111115,18,ForestDryPoor
4.54886e-319,0.0071111111111111115,18,ForestDryPoor
4.5489e-319,0.007470588235294118,17,ForestDryPoor
4.54896e-319,0.0071111111111111115,18,ForestDryPoor
4.549e-319,0.0071111111111111115,18,ForestDryPoor
4.54906e-319,0.0071111111111111115,18,ForestDryPoor
4.5491e-319,0.0071111111111111115,18,ForestDryPoor
4.54916e-319,0.0075294117647058826,17,ForestDryPoor
4.5492e-319,0.0075294117647058826,17,ForestDryPoor
4.54926e-319,0.0075294117647058826,17,ForestDryPoor
4.5493e-319,0.0063750000000000005,16,ForestDryPoor
4.54936e-319,0.0063750000000000005,16,ForestDryPoor
4.5494e-319,0.007583333333333333,12,ForestDryPoor
4.54946e-319,0.007583333333333333,12,ForestDryPoor
4.5495e-319,0.005333333333333333,18,ForestDryPoor
4.55054e-319,0.0018333333333333335,18,ForestDryPoor
4.5506e-319,0.0018333333333333335,18,ForestDryPoor
4.55064e-319,0.0020666666666666667,15,ForestDryPoor
4.5507e-319,0.0020666666666666667,15,ForestDryPoor
4.55074e-319,0.0020666666666666667,15,ForestDryPoor
4.5508e-319,0.0020666666666666667,15,ForestDryPoor
4.55084e-319,0.0020666666666666667,15,ForestDryPoor
4.5509e-319,0.0020666666666666667,15,ForestDryPoor
4.55094e-319,0.0020666666666666667,15,ForestDryPoor
4.551e-319,0.0020666666666666667,15,ForestDryPoor
4.55104e-319,0.0020666666666666667,15,ForestDryPoor
4.5511e-319,0.0020666666666666667,15,ForestDryPoor
4.55114e-319,0.0020666666666666667,15,ForestDryPoor
4.5512e-319,0.0020666666666666667,15,ForestDryPoor
4.55123e-319,0.0020666666666666667,15,ForestDryPoor
4.5513e-319,0.0020666666666666667,15,ForestDryPoor
4.55133e-319,0.0020666666666666667,15,ForestDryPoor
4.5514e-319,0.0020666666666666667,15,ForestDryPoor
4.55143e-319,0.0020666666666666667,15,ForestDryPoor
4.5515e-319,0.0020666666666666667,15,ForestDryPoor
4.5525e-319,0.002142857142857143,14,ForestDryPoor
4.55257e-319,0.002142857142857143,14,ForestDryPoor
4.5526e-319,0.002142857142857143,14,ForestDryPoor
4.55267e-319,0.002142857142857143,14,ForestDryPoor
4.5527e-319,0.002142857142857143,14,ForestDryPoor
4.55277e-319,0.002142857142857143,14,ForestDryPoor
4.5528e-319,0.002142857142857143,14,ForestDryPoor
4.55286e-319,0.002142857142857143,14,ForestDryPoor
4.5529e-319,0.002142857142857143,14,ForestDryPoor
4.55296e-319,0.002142857142857143,14,ForestDryPoor
4.553e-319,0.002142857142857143,14,ForestDryPoor
4.55306e-319,0.002142857142857143,14,ForestDryPoor
4.5531e-319,0.002142857142857143,14,ForestDryPoor
4.55316e-319,0.002142857142857143,14,ForestDryPoor
4.5532e-319,0.002142857142857143,14,ForestDryPoor
4.55326e-319,0.002142857142857143,14,ForestDryPoor
4.5533e-319,0.002142857142857143,14,ForestDryPoor
4.55336e-319,0.002142857142857143,14,ForestDryPoor
4.5534e-319,0.002142857142857143,14,ForestDryPoor
4.55346e-319,0.002142857142857143,14,ForestDryPoor
4.5535e-319,0.002142857142857143,14,ForestDryPoor
4.55356e-319,0.002142857142857143,14,ForestDryPoor
4.5536e-319,0.002142857142857143,14,ForestDryPoor
4.55365e-319,0.002142857142857143,14,ForestDryPoor
4.5537e-319,0.002142857142857143,14,ForestDryPoor
4.55375e-319,0.002142857142857143,14,ForestDryPoor
4.5538e-319,0.002142857142857143,14,ForestDryPoor
4.55385e-319,0.002230769230769231,13,ForestDryPoor
4.5539e-319,0.002230769230769231,13,ForestDryPoor
4.55395e-319,0.0017142857142857144,7,ForestDryPoor
4.554e-319,0.0017142857142857144,7,ForestDryPoor
4.55405e-319,0.0017142857142857144,7,ForestDryPoor
4.5541e-319,0.0017142857142857144,7,ForestDryPoor
4.55415e-319,0.0017142857142857144,7,ForestDryPoor
4.5542e-319,0.0017142857142857144,7,ForestDryPoor
4.55425e-319,0.0017142857142857144,7,ForestDryPoor
4.5543e-319,0.0017142857142857144,7,ForestDryPoor
4.55435e-319,0.0017142857142857144,7,ForestDryPoor
4.5544e-319,0.0017142857142857144,7,ForestDryPoor
4.55445e-319,0.007,1,ForestDryPoor
4.56927e-319,0.013333333333333334,6,ForestDryPoor
4.5693e-319,0.013333333333333334,6,ForestDryPoor
4.56937e-319,0.013333333333333334,6,ForestDryPoor
4.5694e-319,0.012,7,ForestDryPoor
4.56946e-319,0.012,7,ForestDryPoor
4.5695e-319,0.012,7,ForestDryPoor
4.56956e-319,0.012,7,ForestDryPoor
4.5696e-319,0.012,7,ForestDryPoor
4.56966e-319,0.012,7,ForestDryPoor
4.5697e-319,0.012,7,ForestDryPoor
4.56976e-319,0.012,7,ForestDryPoor
4.5698e-319,0.012,7,ForestDryPoor
4.56986e-319,0.012,7,ForestDryPoor
4.5699e-319,0.012,7,ForestDryPoor
4.56996e-319,0.012,7,ForestDryPoor
4.57e-319,0.012,7,ForestDryPoor
4.57006e-319,0.012,7,ForestDryPoor
4.5701e-319,0.012,7,ForestDryPoor
4.57016e-319,0.012,7,ForestDryPoor
4.5702e-319,0.012,7,ForestDryPoor
4.57223e-319,0.008916666666666666,12,ForestDryPoor
4.5723e-319,0.008916666666666666,12,ForestDryPoor
4.57233e-319,0.008916666666666666,12,ForestDryPoor
4.5724e-319,0.008916666666666666,12,ForestDryPoor
4.57243e-319,0.008916666666666666,12,ForestDryPoor
4.5725e-319,0.008916666666666666,12,ForestDryPoor
4.57253e-319,0.008916666666666666,12,ForestDryPoor
4.5726e-319,0.008916666666666666,12,ForestDryPoor
4.57263e-319,0.008916666666666666,12,ForestDryPoor
4.5727e-319,0.008916666666666666,12,ForestDryPoor
4.57273e-319,0.008916666666666666,12,ForestDryPoor
4.57278e-319,0.008916666666666666,12,ForestDryPoor
4.5728e-319,0.00823076923076923,13,ForestDryPoor
4.57287e-319,0.0027999999999999995,10,ForestDryPoor
4.5729e-319,0.0027999999999999995,10,ForestDryPoor
4.57297e-319,0.002545454545454545,11,ForestDryPoor
4.573e-319,0.002545454545454545,11,ForestDryPoor
4.57307e-319,0.0027999999999999995,10,ForestDryPoor
4.5731e-319,0.002818181818181818,11,ForestDryPoor
4.57317e-319,0.002818181818181818,11,ForestDryPoor
4.5732e-319,0.002818181818181818,11,ForestDryPoor
4.57327e-319,0.002818181818181818,11,ForestDryPoor
4.5733e-319,0.0031,10,ForestDryPoor
4.57337e-319,0.0031,10,ForestDryPoor
4.5734e-319,0.0031,10,ForestDryPoor
4.57347e-319,0.0027500000000000003,12,ForestDryPoor
4.5735e-319,0.0035,18,ForestDryPoor
4.57357e-319,0.0035,18,ForestDryPoor
4.5736e-319,0.0035,18,ForestDryPoor
4.57366e-319,0.0035,18,ForestDryPoor
4.5737e-319,0.0035,18,ForestDryPoor
4.57376e-319,0.003368421052631579,19,ForestDryPoor
4.5738e-319,0.003368421052631579,19,ForestDryPoor
4.57386e-319,0.003368421052631579,19,ForestDryPoor
4.5739e-319,0.003368421052631579,19,ForestDryPoor
4.57396e-319,0.0045,20,ForestDryPoor
4.574e-319,0.0045,20,ForestDryPoor
4.57406e-319,0.004208333333333333,24,ForestDryPoor
4.5741e-319,0.004039999999999999,25,ForestDryPoor
4.57416e-319,0.004039999999999999,25,ForestDryPoor
4.5742e-319,0.004039999999999999,25,ForestDryPoor
4.57426e-319,0.0038846153846153844,26,ForestDryPoor
4.5743e-319,0.004481481481481481,27,ForestDryPoor
4.57436e-319,0.0044444444444444444,27,ForestDryPoor
4.5744e-319,0.0044444444444444444,27,ForestDryPoor
4.57446e-319,0.0044444444444444444,27,ForestDryPoor
4.5745e-319,0.0044444444444444444,27,ForestDryPoor
4.57455e-319,0.0044444444444444444,27,ForestDryPoor
4.5746e-319,0.0044444444444444444,27,ForestDryPoor
4.57465e-319,0.0044444444444444444,27,ForestDryPoor
4.5747e-319,0.0044444444444444444,27,ForestDryPoor
4.57475e-319,0.0044444444444444444,27,ForestDryPoor
4.5748e-319,0.004615384615384615,26,ForestDryPoor
4.57485e-319,0.004615384615384615,26,ForestDryPoor
4.5749e-319,0.004615384615384615,26,ForestDryPoor
4.57495e-319,0.004615384615384615,26,ForestDryPoor
4.575e-319,0.0064285714285714285,28,ForestDryPoor
4.57505e-319,0.0064285714285714285,28,ForestDryPoor
4.5751e-319,0.0064285714285714285,28,ForestDryPoor
4.57515e-319,0.006310344827586207,29,ForestDryPoor
4.5752e-319,0.006310344827586207,29,ForestDryPoor
4.57525e-319,0.006310344827586207,29,ForestDryPoor
4.5753e-319,0.006310344827586207,29,ForestDryPoor
4.57534e-319,0.006310344827586207,29,ForestDryPoor
4.5754e-319,0.006310344827586207,29,ForestDryPoor
4.57544e-319,0.006310344827586207,29,ForestDryPoor
4.5755e-319,0.006310344827586207,29,ForestDryPoor
4.57554e-319,0.006310344827586207,29,ForestDryPoor
4.5756e-319,0.006310344827586207,29,ForestDryPoor
4.57564e-319,0.006310344827586207,29,ForestDryPoor
4.5757e-319,0.006310344827586207,29,ForestDryPoor
4.57574e-319,0.006310344827586207,29,ForestDryPoor
4.5758e-319,0.006310344827586207,29,ForestDryPoor
4.57584e-319,0.006310344827586207,29,ForestDryPoor
4.5759e-319,0.006310344827586207,29,ForestDryPoor
4.57594e-319,0.006310344827586207,29,ForestDryPoor
4.576e-319,0.006310344827586207,29,ForestDryPoor
4.57604e-319,0.006310344827586207,29,ForestDryPoor
4.5761e-319,0.006310344827586207,29,ForestDryPoor
4.57613e-319,0.006310344827586207,29,ForestDryPoor
4.57816e-319,0.006230769230769231,26,ForestDryPoor
4.5782e-319,0.006230769230769231,26,ForestDryPoor
4.57826e-319,0.006666666666666667,24,ForestDryPoor
4.5783e-319,0.007222222222222223,18,ForestDryPoor
4.57836e-319,0.007222222222222223,18,ForestDryPoor
4.5784e-319,0.007470588235294118,17,ForestDryPoor
4.57846e-319,0.007470588235294118,17,ForestDryPoor
4.5785e-319,0.007875,16,ForestDryPoor
4.57856e-319,0.007470588235294118,17,ForestDryPoor
4.5786e-319,0.007470588235294118,17,ForestDryPoor
4.57865e-319,0.007470588235294118,17,ForestDryPoor
4.5787e-319,0.007470588235294118,17,ForestDryPoor
4.57875e-319,0.007470588235294118,17,ForestDryPoor
4.5788e-319,0.0079375,16,ForestDryPoor
4.57885e-319,0.0079375,16,ForestDryPoor
4.5789e-319,0.006733333333333333,15,ForestDryPoor
4.57895e-319,0.006733333333333333,15,ForestDryPoor
4.579e-319,0.007583333333333333,12,ForestDryPoor
4.57905e-319,0.007583333333333333,12,ForestDryPoor
4.5791e-319,0.005333333333333333,18,ForestDryPoor
4.58014e-319,0.002,21,ForestDryPoor
4.5802e-319,0.0018333333333333335,18,ForestDryPoor
4.58024e-319,0.0018333333333333335,18,ForestDryPoor
4.5803e-319,0.0020666666666666667,15,ForestDryPoor
4.58033e-319,0.0020666666666666667,15,ForestDryPoor
4.5804e-319,0.0020666666666666667,15,ForestDryPoor
4.58043e-319,0.0020666666666666667,15,ForestDryPoor
4.5805e-319,0.0020666666666666667,15,ForestDryPoor
4.58053e-319,0.0020666666666666667,15,ForestDryPoor
4.5806e-319,0.0020666666666666667,15,ForestDryPoor
4.58063e-319,0.0020666666666666667,15,ForestDryPoor
4.5807e-319,0.0020666666666666667,15,ForestDryPoor
4.58073e-319,0.0020666666666666667,15,ForestDryPoor
4.5808e-319,0.0020666666666666667,15,ForestDryPoor
4.58083e-319,0.0020666666666666667,15,ForestDryPoor
4.5809e-319,0.0020666666666666667,15,ForestDryPoor
4.58093e-319,0.0020666666666666667,15,ForestDryPoor
4.581e-319,0.0020666666666666667,15,ForestDryPoor
4.58103e-319,0.0020666666666666667,15,ForestDryPoor
4.5811e-319,0.0020666666666666667,15,ForestDryPoor
4.5821e-319,0.002142857142857143,14,ForestDryPoor
4.58216e-319,0.002142857142857143,14,ForestDryPoor
4.5822e-319,0.002142857142857143,14,ForestDryPoor
4.58226e-319,0.002142857142857143,14,ForestDryPoor
4.5823e-319,0.002142857142857143,14,ForestDryPoor
4.58236e-319,0.002142857142857143,14,ForestDryPoor
4.5824e-319,0.002142857142857143,14,ForestDryPoor
4.58246e-319,0.002142857142857143,14,ForestDryPoor
4.5825e-319,0.002142857142857143,14,ForestDryPoor
4.58256e-319,0.002142857142857143,14,ForestDryPoor
4.5826e-319,0.002142857142857143,14,ForestDryPoor
4.58266e-319,0.002142857142857143,14,ForestDryPoor
4.5827e-319,0.002142857142857143,14,ForestDryPoor
4.58276e-319,0.002142857142857143,14,ForestDryPoor
4.5828e-319,0.002142857142857143,14,ForestDryPoor
4.58285e-319,0.002142857142857143,14,ForestDryPoor
4.5829e-319,0.002142857142857143,14,ForestDryPoor
4.58295e-319,0.002142857142857143,14,ForestDryPoor
4.583e-319,0.002142857142857143,14,ForestDryPoor
4.58305e-319,0.002142857142857143,14,ForestDryPoor
4.5831e-319,0.002142857142857143,14,ForestDryPoor
4.58315e-319,0.002142857142857143,14,ForestDryPoor
4.5832e-319,0.002142857142857143,14,ForestDryPoor
4.58325e-319,0.002142857142857143,14,ForestDryPoor
4.5833e-319,0.002142857142857143,14,ForestDryPoor
4.58335e-319,0.002142857142857143,14,ForestDryPoor
4.5834e-319,0.002142857142857143,14,ForestDryPoor
4.58345e-319,0.002230769230769231,13,ForestDryPoor
4.5835e-319,0.0017142857142857144,7,ForestDryPoor
4.58355e-319,0.0017142857142857144,7,ForestDryPoor
4.5836e-319,0.0017142857142857144,7,ForestDryPoor
4.58364e-319,0.0017142857142857144,7,ForestDryPoor
4.5837e-319,0.0017142857142857144,7,ForestDryPoor
4.58374e-319,0.0017142857142857144,7,ForestDryPoor
4.5838e-319,0.0017142857142857144,7,ForestDryPoor
4.58384e-319,0.0017142857142857144,7,ForestDryPoor
4.5839e-319,0.0017142857142857144,7,ForestDryPoor
4.58394e-319,0.0017142857142857144,7,ForestDryPoor
4.584e-319,0.0017142857142857144,7,ForestDryPoor
4.58404e-319,0.007,1,ForestDryPoor
4.59886e-319,0.013333333333333334,6,ForestDryPoor
4.5989e-319,0.013333333333333334,6,ForestDryPoor
4.59896e-319,0.013333333333333334,6,ForestDryPoor
4.599e-319,0.012,7,ForestDryPoor
4.59906e-319,0.012,7,ForestDryPoor
4.5991e-319,0.012,7,ForestDryPoor
4.59916e-319,0.012,7,ForestDryPoor
4.5992e-319,0.012,7,ForestDryPoor
4.59926e-319,0.012,7,ForestDryPoor
4.5993e-319,0.012,7,ForestDryPoor
4.59936e-319,0.012,7,ForestDryPoor
4.5994e-319,0.012,7,ForestDryPoor
4.59945e-319,0.012,7,ForestDryPoor
4.5995e-319,0.012,7,ForestDryPoor
